,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
401,0.4323766895161586,4,TENT5C,199.27437334509113,1.3072961223146713,-13061.973016643758,-3.605401330337284,0.9490324595463966,SE,10408,7.79040225118867e-07,1.5022809856314096e-05,0.003985166549682617,26160.947353368287,-15520.404048154975,2458.431031511216,0.0,0.0
322,0.38436776599937456,4,MYO5B,199.27437334509113,1.5949622711855167,-10229.03681980479,-4.665408811606513,1.020083855030779,SE,10408,6.466840403203085e-07,1.321337292936151e-05,0.009644031524658203,20495.07495969035,-12681.791565002834,2452.7547451980427,0.0,0.0
384,0.39165541199116477,4,SMS,199.27437334509113,1.5467550387912856,-8238.440301320128,-5.45900573125286,1.253605374374656,SE,10408,7.101881539563873e-07,1.4353183281199197e-05,0.008580923080444336,16513.881922721026,-10683.009695802153,2444.569394482025,0.0,0.0
241,0.3845381260010769,4,ENAH,199.27437334509113,1.5938144947783408,-9401.867736905631,-5.418757854940908,1.266336894681082,SE,10408,7.7111594640285e-07,1.575165827751949e-05,0.005999088287353516,18840.736793892032,-11813.600590001633,2411.732853096002,0.0,0.0
346,0.3453537344216106,4,PGR,199.27437334509113,1.887637345864331,-11486.406513133652,-2.971971673245755,0.5574515945144565,SE,10408,6.81132105905326e-07,1.4969161696145328e-05,0.004080057144165039,23009.814346348074,-13892.983065691733,2406.576552558081,0.0,0.0
246,0.3587919932897929,4,FAM107B,199.27437334509113,1.7796402377775693,-8738.74012966915,-3.8776822494631418,0.6928174116571247,SE,10408,6.88449687675824e-07,1.4713054207678563e-05,0.008767843246459961,17514.48157941907,-11129.780943477524,2391.040813808375,0.0,0.0
192,0.3661108826669185,4,CD27,199.27437334509113,1.7241564854574327,-11775.355037369765,-2.9807206817058294,0.5999686313851847,SE,10408,7.427117635707357e-07,1.5653117225447184e-05,0.004335880279541016,23587.7113948203,-14161.389211546893,2386.034174177128,0.0,0.0
168,0.3672512760008739,4,AR,199.27437334509113,1.7157104142048474,-10884.969679953974,-3.385488448249988,0.6510008602238727,SE,10408,6.817835277325321e-07,1.4338998241629859e-05,0.006566286087036133,21806.94067998872,-13257.695579107993,2372.7258991540184,0.0,0.0
318,0.3819117626154945,4,MUC6,199.27437334509113,1.6116230381348298,-11449.159311462987,-2.9266545268736204,0.5914189971641903,SE,10408,7.139848590865147e-07,1.4644994811966505e-05,0.0046808719635009766,22935.319943006743,-13808.097215986736,2358.9379045237492,0.0,0.0
344,0.44575086886320314,4,PECAM1,199.27437334509113,1.2381944281445645,-14204.975146072054,-3.204132556712536,0.9902440615790135,SE,10408,8.95710635196216e-07,1.7093177826319612e-05,0.0055942535400390625,28446.95161222488,-16547.749673177994,2342.7745271059393,0.0,0.0
195,0.36944327281521633,4,CD3G,199.27437334509113,1.6996223102027896,-11840.63645632134,-3.4851527114357355,0.7263798798259744,SE,10408,7.478685391582225e-07,1.5666701492922156e-05,0.0037643909454345703,23718.27423272345,-14178.436354301331,2337.7998979799922,0.0,0.0
354,0.37151596005566584,4,PTN,199.27437334509113,1.6845845014154661,-11772.757950161273,-3.5609194257187733,0.7450126215930342,SE,10408,7.990998391956144e-07,1.6678534927004302e-05,0.0044422149658203125,23582.517220403315,-14102.071814463128,2329.3138643018556,0.0,0.0
204,0.3897796679588618,4,CD8A,199.27437334509113,1.558990667301726,-14181.446595068805,-4.0792931278354345,1.0964742078618448,SE,10408,7.705997156703496e-07,1.561680494191767e-05,0.005423784255981445,28399.89451021838,-16477.833846542166,2296.387251473361,0.0,0.0
196,0.377250680946876,4,CD4,199.27437334509113,1.6438388936107704,-12050.981496441553,-3.928443665341061,0.8696262087238059,SE,10408,7.962231455489147e-07,1.6456296884498867e-05,0.007709980010986328,24138.964312963875,-14320.600070833538,2269.618574391985,0.0,0.0
409,0.410264837378263,4,TOP2A,199.27437334509113,1.4314254993699291,-13450.375355624175,-6.3494606136919876,1.9571183684873514,SE,10408,7.778190274169278e-07,1.5341809056596703e-05,0.006311893463134766,26937.75203132912,-15718.631658508846,2268.2563028846707,0.0,0.0
393,0.3597927668447859,4,SVIL,199.27437334509113,1.7719202489378068,-9883.448670670216,-3.736489216595267,0.692224959937043,SE,10408,7.65039617337159e-07,1.631790713542842e-05,0.007189035415649414,19803.8986614212,-12124.620687319966,2241.1720166497507,0.0,0.0
232,0.4451220867005775,4,DPT,199.27437334509113,1.2413501948742334,-12184.276009052264,-1.6147495555510365,0.5050004587500688,SE,10408,7.851366461048474e-07,1.4989617863978092e-05,0.005745887756347656,24405.5533381853,-14420.756216899634,2236.4802078473695,0.0,0.0
191,0.3782035603699428,4,CD247,199.27437334509113,1.6371883319226528,-12272.184160000861,-3.236417293040073,0.7033444931901777,SE,10408,8.14580271776848e-07,1.6809129859419317e-05,0.005900144577026367,24581.369640082492,-14494.890056398483,2222.7058963976215,0.0,0.0
357,0.34562595670448054,4,QARS,199.27437334509113,1.8853662828367426,-7644.482156506308,-4.634470669160442,0.8830247887960465,SE,10408,6.591574126787312e-07,1.4477576071139842e-05,0.004381895065307617,15325.965633093385,-9850.44651177277,2205.964355266463,0.0,0.0
251,0.38840162583219756,4,FCER1G,199.27437334509113,1.5680550513203442,-13393.168789206926,-4.430061888289669,1.1354450272191485,SE,10408,7.956758773545619e-07,1.6157989226246966e-05,0.007754802703857422,26823.33889849462,-15587.971795262023,2194.8030060550973,0.0,0.0
406,0.3428553109339337,4,TMEM147,199.27437334509113,1.9086493287827957,-8528.020803006359,-5.491711045086384,1.2108260002799094,SE,10408,6.830663991508763e-07,1.5095126545453267e-05,0.015659093856811523,17093.042926093487,-10701.9110865156,2173.8902835092413,0.0,0.0
342,0.4453500448415468,4,PDGFRB,199.27437334509113,1.2402050762325494,-13849.403500257726,-2.797320176347404,0.856897616804467,SE,10408,8.553207322146557e-07,1.632695081194016e-05,0.015462875366210938,27735.80832059622,-16023.196825962797,2173.7933257050718,0.0,0.0
211,0.3984509723748559,4,CENPF,199.27437334509113,1.503391743744866,-12823.95407792865,-5.822606575772675,1.6399158881945561,SE,10408,8.050331788944664e-07,1.6116571370762077e-05,0.003828287124633789,25684.90947593807,-14975.456185991301,2151.50210806265,0.0,0.0
324,0.3484416691792948,4,NARS,199.27437334509113,1.8620838750571675,-7463.750360984201,-4.983548163627634,1.0020891394806366,SE,10408,7.523348853701167e-07,1.6423591743589227e-05,0.00433802604675293,14964.502042049171,-9603.748753154849,2139.998392170648,0.0,0.0
165,0.4272259669649036,4,APOC1,199.27437334509113,1.335062822192242,-13505.945886675592,-4.508490284358514,1.2547487874704528,SE,10408,8.286484226097161e-07,1.6054095584781635e-05,0.006318092346191406,27048.893093431954,-15631.188412123109,2125.2425254475165,0.0,0.0
285,0.38328386652424024,4,KLRB1,199.27437334509113,1.6022887876552647,-12893.015103485872,-3.0511815931932427,0.7097575806029147,SE,10408,8.481055251404976e-07,1.7358305604839156e-05,0.004322052001953125,25823.031527052513,-15004.617994596449,2111.602891110577,0.0,0.0
263,0.39181177691009483,4,GZMA,199.27437334509113,1.5457403479766585,-13749.062346987183,-3.994584998487449,1.0369500065205872,SE,10408,8.069381341670759e-07,1.6304857205953655e-05,0.010859966278076172,27535.126014055135,-15855.986752559682,2106.9244055724994,0.0,0.0
397,0.35642530968868913,4,TCF4,199.27437334509113,1.7980693725399173,-11404.43881912724,-2.7824291112391926,0.5277862156893656,SE,10408,7.678722799207859e-07,1.64876631859842e-05,0.007086753845214844,22845.878958335248,-13498.543017479737,2094.1041983524974,0.0,0.0
404,0.35104016392045256,4,TIGIT,199.27437334509113,1.8409289753471043,-12038.478159877031,-3.415970033853678,0.6938039250327833,SE,10408,7.65804104084699e-07,1.6625814634708043e-05,0.013226985931396484,24113.957639834833,-14129.645140390354,2091.1669805133224,0.0,0.0
309,0.38828339892263175,4,MKI67,199.27437334509113,1.5688357123467818,-13544.757772408735,-6.0645455576794705,1.7780831640964165,SE,10408,7.743890630447987e-07,1.5728491693093036e-05,0.011433839797973633,27126.51686489824,-15626.809432062173,2082.051659653438,0.0,0.0
197,0.39270587093402437,4,CD68,199.27437334509113,1.5399538695918071,-12524.644342072996,-4.241970257939182,1.0194892899718238,SE,10408,8.573181840075716e-07,1.730060154724136e-05,0.0061419010162353516,25086.29000422676,-14599.45001315482,2074.8056710818237,0.0,0.0
308,0.3268143135100097,4,MDM2,199.27437334509113,2.051208591797732,-7803.385075820026,-4.235562148953179,0.7423577036675626,SE,10408,6.677974799632713e-07,1.5334335474319042e-05,0.006525993347167969,15643.771471720822,-9855.630781083271,2052.2457052632453,0.0,0.0
301,0.3913491592516888,4,LRRC15,199.27437334509113,1.5487447381855797,-11314.0966287337,-2.528519886465108,0.5162198389674595,SE,10408,7.282808613656833e-07,1.4725369286715093e-05,0.010370016098022461,22665.19457754817,-13365.853498601384,2051.756869867684,0.0,0.0
198,0.367460040806207,4,CD69,199.27437334509113,1.714169920686703,-12477.40504991743,-3.015736609337531,0.6497312297266626,SE,10408,8.295965788367574e-07,1.744110477181081e-05,0.003947019577026367,24991.81141991563,-14521.418343121142,2044.0132932037122,0.0,0.0
341,0.4192881432759397,4,PDGFRA,199.27437334509113,1.3791901113151614,-13294.919690243682,-1.9369231676065124,0.5971244745388242,SE,10408,8.439851613160983e-07,1.6480757944968918e-05,0.006243228912353516,26626.840700568133,-15317.143054290123,2022.223364046442,0.0,0.0
448,0.4836878628886059,4,ADAM9,756.374000178828,1.045149848276149,-7508.638111669583,-4.870194642634783,0.3659711446580647,SE,10408,1.3804286356875937e-05,0.00025899852303065153,0.006360054016113281,15054.277543419936,-9518.745171381925,2010.1070597123417,0.0,0.0
470,0.44594963960639167,4,SH3YL1,756.374000178828,1.216451622062628,-9585.038897537768,-4.724112646596838,0.41983061397370913,SE,10408,9.663991060804815e-06,0.00018439618525957198,0.014603137969970703,19207.079115156306,-11593.920522699867,2008.8816251620992,0.0,0.0
166,0.4150654707923147,4,AQP1,199.27437334509113,1.4033521866179266,-15429.294724042024,-2.8241737279808556,0.975339593515701,SE,10408,8.503544185374192e-07,1.6680886401035118e-05,0.002218961715698242,30895.590768164817,-17427.732599044608,1998.4378750025844,0.0,0.0
174,0.3839857824221256,4,C1QA,199.27437334509113,1.597539533422909,-13599.31122563942,-4.40355262675541,1.1342798247361288,SE,10408,8.185471783013518e-07,1.6734922792590194e-05,0.00374603271484375,27235.62377135961,-15594.02134391896,1994.7101182795395,0.0,0.0
151,0.3240498389092183,4,ADGRE5,199.27437334509113,2.0772027494097665,-9615.035920242886,-3.7154638624588827,0.6398480110890116,SE,10408,6.833072323935912e-07,1.5802283706320093e-05,0.009588956832885742,19267.073160566542,-11601.090516595843,1986.0545963529567,0.0,0.0
371,0.36911396824225623,4,SEC11C,199.27437334509113,1.7020270358826124,-9978.539282958893,-4.624453586662788,0.9756968242082844,SE,10408,7.381173491387401e-07,1.547155485737968e-05,0.0043561458587646484,19994.079885998555,-11953.989657930664,1975.4503749717715,0.0,0.0
336,0.37124023529361516,4,OCIAD2,199.27437334509113,1.686575263123832,-10375.287520124093,-6.4596965598340805,1.7340537368975266,SE,10408,8.156382576427699e-07,1.7031972897266713e-05,0.009283065795898438,20787.576360328956,-12331.59878296416,1956.3112628400668,0.0,0.0
300,0.41837962149569735,4,LPL,199.27437334509113,1.3843474809843266,-12912.40178850903,-3.294330537187827,0.8291406148693101,SE,10408,9.278118325497797e-07,1.813503954069422e-05,0.006766796112060547,25861.80489709883,-14863.858371102106,1951.456582593075,0.0,0.0
360,0.3298012448201838,4,RAPGEF3,199.27437334509113,2.023612479823569,-11838.089206330222,-4.257301371323096,0.882720442185291,SE,10408,7.769364285427899e-07,1.770705750310867e-05,0.005159854888916016,23713.179732741213,-13783.922124651792,1945.83291832157,0.0,0.0
161,0.3222740903045171,4,ANKRD29,199.27437334509113,2.0941352189800413,-11523.17903722446,-3.1304157971801008,0.5654310953301248,SE,10408,7.662047953232879e-07,1.7801801167096858e-05,0.005342006683349609,23083.35939452969,-13467.92849462961,1944.7494574051507,0.0,0.0
219,0.3654111702207528,4,CTLA4,199.27437334509113,1.72936484748754,-13461.47418801512,-3.5144688026975146,0.830703645177436,SE,10408,8.636415448438058e-07,1.822535026022148e-05,0.004090070724487305,26959.94969611101,-15398.843313504389,1937.3691254892692,0.0,0.0
189,0.37699954006457786,4,CD163,199.27437334509113,1.6455973134933528,-14513.710635958629,-4.035733357545457,1.0855737364546898,SE,10408,8.098387034278767e-07,1.674471137570397e-05,0.008396148681640625,29064.422591998027,-16443.192884490527,1929.4822485318982,0.0,0.0
379,0.32786203223059973,4,SLAMF1,199.27437334509113,2.0414715164406507,-11777.824989882893,-3.058161408189952,0.5678030926822907,SE,10408,8.376872475315545e-07,1.9184492689251953e-05,0.0065190792083740234,23592.651299846555,-13701.06445904584,1923.239469162947,0.0,0.0
217,0.3879816798385844,4,CRISPLD2,199.27437334509113,1.5708301421792366,-12341.97468409759,-2.455348065485408,0.5592145184348337,SE,10408,8.518506541031563e-07,1.7309622496694165e-05,0.003999948501586914,24720.95068827595,-14259.626200673649,1917.6515165760593,0.0,0.0
327,0.379910748920083,4,NKG7,199.27437334509113,1.6253565456009254,-12420.33719020769,-3.517475218728718,0.7846474201713864,SE,10408,8.307711855005323e-07,1.7095395483231763e-05,0.012856006622314453,24877.67570049615,-14326.09029091735,1905.7531007096586,0.0,0.0
262,0.3324502667715298,4,GPR183,199.27437334509113,1.9995532010911659,-12177.425763201849,-2.9836144324912253,0.5769970463841236,SE,10408,8.108806607179445e-07,1.83607092125988e-05,0.006067037582397461,24391.852846484468,-14059.061275172757,1881.6355119709078,0.0,0.0
316,0.3863166382142321,4,MRC1,199.27437334509113,1.5818924690141967,-14005.141178966831,-3.5150911666127675,0.9154702518472391,SE,10408,9.116805531748326e-07,1.8572086150002572e-05,0.0045359134674072266,28047.28367801443,-15879.611517468215,1874.4703385013836,0.0,0.0
283,0.3914985517304089,4,KIT,199.27437334509113,1.547773758394759,-13657.421912270005,-3.3386074047914347,0.8512503436922483,SE,10408,9.177868503998647e-07,1.8553043129261034e-05,0.006570100784301758,27351.84514462078,-15526.116363199273,1868.694450929268,0.0,0.0
376,0.3252389018292179,4,SERPINB9,199.27437334509113,2.0659679179145582,-11387.120908841527,-3.894284870018185,0.7519993675943847,SE,10408,7.816036185253017e-07,1.8020053698241332e-05,0.00406193733215332,22811.243137763824,-13248.76740167428,1861.6464928327532,0.0,0.0
253,0.3469449479337356,4,FGL2,199.27437334509113,1.8744128307769907,-12497.049245210575,-3.178396561847766,0.6569870348419282,SE,10408,8.243078064289251e-07,1.805291316287094e-05,0.008720159530639648,25031.09981050192,-14352.097400353256,1855.0481551426801,0.0,0.0
411,0.40062481535613903,4,TPSAB1,199.27437334509113,1.4898307518484062,-14465.817039120971,-2.717693684033637,0.8065622441701968,SE,10408,9.890909859363636e-07,1.9744249875286135e-05,0.0048711299896240234,28968.635398322713,-16318.891198462296,1853.074159341324,0.0,0.0
193,0.33496977570339076,4,CD274,199.27437334509113,1.9770232827913088,-11483.806253261559,-4.072955230481633,0.819741966142494,SE,10408,6.872371805997654e-07,1.5466873213731978e-05,0.006169795989990234,23004.613826603887,-13331.814642910245,1848.0083896486867,0.0,0.0
155,0.35227445385779027,4,AIF1,199.27437334509113,1.8309896878660952,-12563.430925952214,-3.4381953704055146,0.7303829228700864,SE,10408,8.709857680144158e-07,1.8860713304325012e-05,0.0028553009033203125,25163.8631719852,-14401.080249998762,1837.649324046548,0.0,0.0
178,0.36558714642463486,4,C6orf132,199.27437334509113,1.7280530788887503,-11082.66757224707,-5.595524028229029,1.3770252854327378,SE,10408,8.869464887624179e-07,1.871104969632315e-05,0.00791788101196289,22202.33646457491,-12912.018438682348,1829.3508664352776,0.0,0.0
175,0.35864354279264715,4,C1QC,199.27437334509113,1.7807890575992698,-13833.864889507484,-4.620904933477623,1.1706557698257214,SE,10408,8.492746451434646e-07,1.81553868758964e-05,0.0029189586639404297,27704.731099095738,-15653.171302868694,1819.3064133612097,0.0,0.0
351,0.34107197832826047,4,PRDM1,199.27437334509113,1.9238356104750856,-12153.56071434623,-3.561392111794055,0.7219061805247693,SE,10408,8.393991181687087e-07,1.862476265318273e-05,0.003940105438232422,24344.12274877323,-13957.519270112734,1803.958555766505,0.0,0.0
225,0.34243647631627083,4,CXCL5,199.27437334509113,1.9122017764759227,-11902.019945274289,-3.3031309669602886,0.6478621686496209,SE,10408,8.207414977899949e-07,1.815468079381764e-05,0.008867025375366211,23841.041210629348,-13697.66636445747,1795.6464191831801,0.0,0.0
383,0.2884990345827079,4,SMAP2,199.27437334509113,2.455880056163483,-8981.6193503023,-3.607255974274511,0.5612238955847175,SE,10408,7.353292118130163e-07,1.8898942296776822e-05,0.009179115295410156,18000.24002068537,-10776.727818747844,1795.1084684455436,0.0,0.0
215,0.3247984565413252,4,CLIC6,199.27437334509113,2.070119862495545,-11697.754346235131,-3.68839470959022,0.7099220756815753,SE,10408,7.205612507787957e-07,1.663157065918349e-05,0.004868984222412109,23432.510012551033,-13490.561182955558,1792.8068367204269,0.0,0.0
362,0.3674076283673978,4,RORC,199.27437334509113,1.714556512010534,-11472.462690829914,-3.970872089870492,0.8355166864269394,SE,10408,8.1552797916302e-07,1.71469691863901e-05,0.005118131637573242,22981.9267017406,-13231.046841909932,1758.5841510800183,0.0,0.0
260,0.26930111534618073,4,GLIPR1,199.27437334509113,2.7019438222778125,-10271.902950513977,-3.645293633053302,0.5827986916739782,SE,10408,7.209967811794501e-07,1.986103004068818e-05,0.0032930374145507812,20580.807221108724,-12020.089504562722,1748.1865540487452,0.0,0.0
248,0.3394910446243371,4,FASN,199.27437334509113,1.9374317407802542,-11266.347241161828,-5.136716614360106,1.164810768617331,SE,10408,7.920242722877149e-07,1.76372818990655e-05,0.006836891174316406,22569.695802404425,-13014.215201272436,1747.8679601106087,0.0,0.0
446,0.3293573271008645,4,ZEB1,199.27437334509113,2.0276821469054207,-11359.723423326126,-2.396565119672588,0.42381454625300874,SE,10408,8.31626178120459e-07,1.8974429809478358e-05,0.01276707649230957,22756.448166733022,-13107.191576350077,1747.4681530239504,0.0,0.0
319,0.4104843033255463,4,MYBPC1,199.27437334509113,1.43012777543226,-12024.103777968856,-2.5298836992097424,0.5845602242052562,SE,10408,9.064973169912869e-07,1.7875273956055745e-05,0.004728794097900391,24085.20887601848,-13751.016838891815,1726.9130609229596,0.0,0.0
299,0.3490562839120244,4,LILRA4,199.27437334509113,1.8570517266263618,-11118.273756980187,-2.49932747581824,0.4525754952969424,SE,10408,9.298825409977365e-07,2.027284526565553e-05,0.005918979644775391,22273.548834041143,-12822.61607169826,1704.3423147180729,0.0,0.0
407,0.3190119425394465,4,TNFRSF17,199.27437334509113,2.1257323258665726,-11578.220578633895,-2.7535318429990223,0.4861946506855,SE,10408,8.376761989052843e-07,1.963218269346136e-05,0.007489681243896484,23193.44247734856,-13274.892809464516,1696.6722308306216,0.0,0.0
451,0.34954423168419924,4,LPXN,756.374000178828,1.8219944394205065,-10222.10386198574,-3.8475803557589097,0.30494788985582866,SE,10408,1.0074628798848773e-05,0.00021941429708308803,0.0055391788482666016,20481.20904405225,-11908.254580431649,1686.1507184459078,0.0,0.0
338,0.319619859598144,4,PCLAF,199.27437334509113,2.1197951535332886,-11766.28265905015,-4.717198872696146,1.0088567061556104,SE,10408,8.049078565620232e-07,1.883338361559843e-05,0.013401985168457031,23569.56663818107,-13450.148864565585,1683.8662055154346,0.0,0.0
389,0.3682642925529768,4,SQLE,199.27437334509113,1.7082516025658205,-10881.463910258402,-6.080892867498299,1.5780118136736578,SE,10408,9.632516336984745e-07,2.022148180665995e-05,0.012306928634643555,21799.929140597575,-12553.888974106141,1672.4250638477388,0.0,0.0
236,0.33046281378203946,4,DUSP2,199.27437334509113,2.017567758863551,-12133.496384370948,-4.145012470080006,0.8646125356694085,SE,10408,7.607865997913365e-07,1.7310593540472043e-05,0.00860285758972168,24303.994088822667,-13795.286362075807,1661.7899777048588,0.0,0.0
413,0.3026709113037415,4,TRAF4,199.27437334509113,2.2942625727275057,-10587.31781834827,-5.0316667734023905,1.044580360051705,SE,10408,7.566978125932942e-07,1.8584850986280575e-05,0.008443117141723633,21211.63695677731,-12245.706757501033,1658.3889391527628,0.0,0.0
202,0.303639824485218,4,CD83,199.27437334509113,2.2837639707530415,-12542.355072124112,-3.969554434119077,0.7933936428135139,SE,10408,8.570525469082904e-07,2.0987870690629493e-05,0.0039179325103759766,25121.711464328993,-14199.826828831447,1657.4717567073349,0.0,0.0
328,0.34097499586777935,4,NOSTRIN,199.27437334509113,1.924666035920018,-12630.746205492214,-3.227340026408297,0.666982637614228,SE,10408,9.186531309867485e-07,2.0387763999433816e-05,0.007132053375244141,25298.4937310652,-14280.170657807252,1649.4244523150373,0.0,0.0
390,0.3092507351628607,4,SRPK1,199.27437334509113,2.2242608278499394,-9294.01169709897,-5.571152937339995,1.214512863993903,SE,10408,8.027378420525941e-07,1.9334034273659585e-05,0.006617069244384766,18625.02471427871,-10923.615529971177,1629.603832872208,0.0,0.0
160,0.2736133060798113,4,ANKRD28,199.27437334509113,2.6436666301198977,-9490.707426876786,-4.157447290339343,0.702386384777392,SE,10408,7.020043121986917e-07,1.9023129167128024e-05,0.0034339427947998047,19018.416173834343,-11118.323334600853,1627.6159077240663,0.0,0.0
252,0.3320765609995093,4,FCGR3A,199.27437334509113,2.002924062677007,-12946.776019510064,-4.467144802255413,1.009097761945712,SE,10408,8.203756595136792e-07,1.8592627945765845e-05,0.006180763244628906,25930.553359100897,-14571.530940398556,1624.754920888492,0.0,0.0
363,0.34665823804212453,4,RTKN2,199.27437334509113,1.8767866989956872,-11194.961455885761,-3.751998450846324,0.7332785564974612,SE,10408,9.004600467498011e-07,1.973297881528587e-05,0.00701904296875,22426.924231852292,-12811.649169734683,1616.6877138489217,0.0,0.0
158,0.34705230668844733,4,ALDH1A3,199.27437334509113,1.8735249431889172,-12111.823694173492,-3.541925067984178,0.7233884073646516,SE,10408,8.355618677469707e-07,1.8295127177649712e-05,0.009910106658935547,24260.648708427754,-13717.261705764078,1605.438011590586,0.0,0.0
224,0.28794184452861676,4,CXCL16,199.27437334509113,2.4625593451151566,-10272.934401108663,-5.130209731265602,1.0474184372099105,SE,10408,7.555884917064374e-07,1.945620600004858e-05,0.0073909759521484375,20582.870122298096,-11875.40742590356,1602.4730247948974,0.0,0.0
278,0.3570265347967836,4,ITGAX,199.27437334509113,1.7933645407435572,-14373.165061406624,-3.6089187735368164,0.9107778272497326,SE,10408,9.162625494765635e-07,1.965024873930038e-05,0.005354881286621094,28783.331442894018,-15956.024279410423,1582.8592180037995,0.0,0.0
184,0.3609611300391821,4,CCL8,199.27437334509113,1.762961630814281,-12932.64115704348,-3.374460508696759,0.7514164753062667,SE,10408,9.818389938429523e-07,2.089476844023205e-05,0.0040607452392578125,25902.28363416773,-14485.070242020944,1552.4290849774643,0.0,0.0
272,0.31818675911784033,4,IGSF6,199.27437334509113,2.133827710203614,-12535.245458332029,-3.9423668754113965,0.8081554136236178,SE,10408,8.682462790072798e-07,2.0394102541588886e-05,0.003889322280883789,25107.492236744827,-14076.479337054418,1541.233878722389,0.0,0.0
415,0.2893279294512521,4,TRIB1,199.27437334509113,2.4459913208943482,-10362.709490752046,-4.427971161999221,0.8229319685650448,SE,10408,8.087281050022283e-07,2.0727581380275146e-05,0.004524946212768555,20762.42030158486,-11873.074613814071,1510.3651230620253,0.0,0.0
267,0.2773171750120741,4,HOOK2,199.27437334509113,2.595057522121786,-10870.556067125468,-5.213205076139507,1.0779221245278665,SE,10408,7.808822844530329e-07,2.0872696977660674e-05,0.007601022720336914,21778.113454331706,-12377.311027832591,1506.7549607071232,0.0,0.0
258,0.30541798064606634,4,FSTL3,199.27437334509113,2.264670161110431,-11776.419649397722,-3.927137372499775,0.7502535175814932,SE,10408,8.456195281932243e-07,2.059767264349402e-05,0.003857851028442383,23589.840618876213,-13278.312050135653,1501.892400737932,0.0,0.0
231,0.2807825740973652,4,DNTTIP1,199.27437334509113,2.550739296860802,-9317.485606604605,-4.995994328437621,0.9663623548317044,SE,10408,7.656482899665501e-07,2.0211393693717356e-05,0.007075786590576172,18671.97253328998,-10812.769178224187,1495.2835716195823,0.0,0.0
240,0.2673599867105924,4,EIF4EBP1,199.27437334509113,2.728790823098233,-10658.406429477218,-5.571908377425136,1.1851168335005398,SE,10408,7.504131390298839e-07,2.082804918309946e-05,0.0065801143646240234,21353.814179035206,-12153.449443252626,1495.0430137754083,0.0,0.0
339,0.29325919796761263,4,PDCD1LG2,199.27437334509113,2.399852474726841,-11375.78407765424,-3.6266322775566,0.6404377480093174,SE,10408,7.677556310757304e-07,1.9423580142080256e-05,0.01121830940246582,22788.56947538925,-12868.829913586484,1493.0458359322438,0.0,0.0
214,0.2727844250069289,4,CLECL1,199.27437334509113,2.6547255181733247,-11010.977869037482,-3.0911475462132287,0.4824005935792076,SE,10408,8.653136271507012e-07,2.3521696429996043e-05,0.003815889358520508,22058.957058155735,-12492.76808013634,1481.790211098858,0.0,0.0
264,0.34344997026097324,4,GZMK,199.27437334509113,1.9036204647512032,-10653.926008306538,-2.4526799493403733,0.4191798432047016,SE,10408,1.0991149972056055e-06,2.4257134507322078e-05,0.004750728607177734,21344.853336693846,-12115.801283496314,1461.8752751897755,0.0,0.0
418,0.26736934896769643,4,USP53,199.27437334509113,2.7286604017886593,-10071.928633264783,-4.536453974037504,0.8194236757169544,SE,10408,7.557249763964563e-07,2.09747123565747e-05,0.007734060287475586,20180.858586610335,-11525.91246273995,1453.983829475168,0.0,0.0
348,0.3011362887698333,4,PIM1,199.27437334509113,2.311029126864355,-10531.79855282292,-3.96773227192369,0.7102065099679062,SE,10408,8.025996167838531e-07,1.9804986765645298e-05,0.019593000411987305,21100.59842572661,-11982.319064867157,1450.520512044237,0.0,0.0
526,0.336348904569862,4,VOPP1,756.374000178828,1.9318847551355525,-8741.666005681514,-4.633451060854993,0.2816193866404442,SE,10408,1.0608493551029436e-05,0.0002379732858954306,0.00823211669921875,17520.3333314438,-10177.6747729046,1436.0087672230857,0.0,0.0
271,0.3366658322588503,4,IGF1,199.27437334509113,1.962046736008281,-12128.153051215388,-2.4946229699652824,0.48503188620440535,SE,10408,9.706106252541977e-07,2.1756802175736616e-05,0.004949092864990234,24293.307422511545,-13563.319124115676,1435.1660729002888,0.0,0.0
382,0.29722007152396285,4,SLC5A6,199.27437334509113,2.3546005324469843,-10799.66596987112,-5.0893893001351005,1.063468229278416,SE,10408,9.006406625847642e-07,2.2497521497740958e-05,0.006810903549194336,21636.333259823008,-12232.04233122355,1432.3763613524316,0.0,0.0
177,0.3247746942479388,4,C5orf46,199.27437334509113,2.0703441826199254,-10945.975778130936,-3.3292028602340324,0.5901104212203092,SE,10408,8.448610067008599e-07,1.9501780508227977e-05,0.003526926040649414,21928.952876342642,-12374.139999238509,1428.1642211075723,0.0,0.0
304,0.2755534081132501,4,LY86,199.27437334509113,2.6180420007205862,-11484.665673287845,-2.9668623682562236,0.47552260347663877,SE,10408,9.291080586703109e-07,2.4996124480817224e-05,0.0038988590240478516,23006.33266665646,-12909.6180865713,1424.952413283454,0.0,0.0
281,0.25240537662144813,4,KARS,199.27437334509113,2.9494673316790245,-8027.3371466946555,-4.756587129238493,0.8275506632676541,SE,10408,7.309501138614353e-07,2.1581200368313855e-05,0.008358955383300781,16091.67561347008,-9422.55806131318,1395.220914618525,0.0,0.0
